SaleID,Date,StoreID,StaffID,CustomerID
30499,26/01/2024,STORE02,STAFF1035,CUST15988
30500,24/09/2023,STORE10,STAFF1007,CUST19352
30501,26/09/2023,STORE04,STAFF1008,CUST18018
30502,28/06/2024,STORE04,STAFF1004,CUST11096
30503,12/01/2023,STORE10,STAFF1045,CUST11410
30504,05/08/2023,STORE02,STAFF1039,CUST13161
30505,02/04/2023,STORE03,STAFF1014,CUST12452
30506,01/10/2023,STORE04,STAFF1049,CUST13632
30507,18/07/2023,STORE02,STAFF1035,CUST11572
30508,20/02/2024,STORE05,STAFF1042,CUST14833
30509,12/03/2023,STORE04,STAFF1024,CUST14655
30510,05/02/2024,STORE08,STAFF1001,CUST18770
30511,20/06/2023,STORE06,STAFF1032,CUST15046
30512,12/03/2023,STORE03,STAFF1031,CUST12963
30513,16/05/2023,STORE03,STAFF1031,CUST10895
30514,29/04/2023,STORE01,STAFF1003,CUST14876
30515,19/01/2023,STORE05,STAFF1023,CUST13298
30516,18/04/2024,STORE03,STAFF1047,CUST12202
30517,11/03/2023,STORE06,STAFF1030,CUST10315
30518,16/09/2023,STORE05,STAFF1050,CUST11519
30519,10/02/2023,STORE09,STAFF1041,CUST19563
30520,24/05/2023,STORE01,STAFF1003,CUST16217
30521,25/06/2023,STORE09,STAFF1041,CUST12865
30522,26/06/2024,STORE03,STAFF1047,CUST13001
30523,26/11/2023,STORE07,STAFF1048,CUST15675
30524,08/04/2023,STORE07,STAFF1005,CUST18955
30525,13/04/2023,STORE07,STAFF1048,CUST12377
30526,29/03/2023,STORE04,STAFF1024,CUST18371
30527,09/08/2023,STORE09,STAFF1011,CUST17650
30528,27/01/2024,STORE08,STAFF1027,CUST15811
30529,03/06/2023,STORE08,STAFF1027,CUST13773
30530,11/06/2024,STORE10,STAFF1038,CUST18590
30531,16/03/2023,STORE07,STAFF1005,CUST14161
30532,17/02/2023,STORE06,STAFF1032,CUST18412
30533,31/05/2023,STORE02,STAFF1035,CUST14626
30534,24/09/2023,STORE10,STAFF1043,CUST19057
30535,25/08/2023,STORE01,STAFF1003,CUST19567
30536,29/05/2024,STORE10,STAFF1038,CUST15119
30537,19/01/2023,STORE09,STAFF1018,CUST19825
30538,19/03/2023,STORE01,STAFF1003,CUST14982
30539,27/01/2024,STORE01,STAFF1003,CUST16612
30540,09/05/2023,STORE10,STAFF1045,CUST16782
30541,04/08/2023,STORE04,STAFF1004,CUST17830
30542,13/04/2024,STORE08,STAFF1001,CUST16764
30543,17/10/2023,STORE10,STAFF1038,CUST18558
30544,17/06/2023,STORE06,STAFF1044,CUST15105
30545,14/11/2023,STORE03,STAFF1031,CUST18622
30546,02/02/2023,STORE06,STAFF1044,CUST12067
30547,02/02/2024,STORE02,STAFF1039,CUST11757
30548,08/02/2023,STORE06,STAFF1030,CUST11623
30549,24/03/2024,STORE08,STAFF1025,CUST18776
30550,29/04/2024,STORE07,STAFF1022,CUST16670
30551,25/10/2023,STORE04,STAFF1008,CUST12225
30552,18/12/2023,STORE02,STAFF1039,CUST14563
30553,26/06/2023,STORE06,STAFF1013,CUST16981
30554,02/05/2023,STORE09,STAFF1046,CUST17070
30555,17/05/2023,STORE04,STAFF1024,CUST18606
30556,13/12/2023,STORE02,STAFF1006,CUST18176
30557,16/02/2023,STORE07,STAFF1005,CUST16523
30558,06/01/2024,STORE08,STAFF1025,CUST16037
30559,11/07/2023,STORE03,STAFF1031,CUST16617
30560,26/01/2023,STORE09,STAFF1018,CUST10097
30561,06/02/2024,STORE03,STAFF1034,CUST10396
30562,12/08/2023,STORE08,STAFF1002,CUST15964
30563,07/04/2024,STORE05,STAFF1023,CUST11108
30564,29/04/2023,STORE06,STAFF1020,CUST14822
30565,19/04/2024,STORE08,STAFF1016,CUST15464
30566,20/07/2023,STORE07,STAFF1005,CUST19801
30567,12/10/2023,STORE02,STAFF1037,CUST10585
30568,29/03/2023,STORE04,STAFF1049,CUST17789
30569,29/08/2023,STORE09,STAFF1011,CUST18479
30570,27/07/2023,STORE06,STAFF1013,CUST11685
30571,01/03/2023,STORE03,STAFF1014,CUST18305
30572,13/01/2023,STORE09,STAFF1046,CUST14772
30573,15/04/2023,STORE05,STAFF1023,CUST15697
30574,01/04/2023,STORE10,STAFF1026,CUST16221
30575,11/04/2023,STORE08,STAFF1027,CUST18639
30576,24/05/2023,STORE01,STAFF1003,CUST11765
30577,04/12/2023,STORE04,STAFF1008,CUST10888
30578,03/09/2023,STORE06,STAFF1044,CUST17026
30579,27/11/2023,STORE06,STAFF1015,CUST13322
30580,16/09/2023,STORE03,STAFF1047,CUST19773
30581,06/03/2024,STORE10,STAFF1045,CUST19972
30582,27/07/2023,STORE04,STAFF1049,CUST12853
30583,18/03/2023,STORE04,STAFF1049,CUST12678
30584,05/04/2023,STORE02,STAFF1035,CUST14652
30585,03/02/2023,STORE05,STAFF1023,CUST12364
30586,13/03/2023,STORE05,STAFF1050,CUST19237
30587,28/10/2023,STORE02,STAFF1006,CUST11402
30588,12/02/2023,STORE04,STAFF1008,CUST11886
30589,01/09/2023,STORE09,STAFF1011,CUST11340
30590,17/08/2023,STORE03,STAFF1009,CUST18157
30591,15/07/2023,STORE02,STAFF1037,CUST19585
30592,10/06/2024,STORE02,STAFF1006,CUST12025
30593,10/04/2024,STORE03,STAFF1047,CUST15666
30594,10/06/2024,STORE01,STAFF1003,CUST17322
30595,23/11/2023,STORE03,STAFF1021,CUST11057
30596,08/06/2024,STORE09,STAFF1011,CUST12187
30597,06/10/2023,STORE03,STAFF1034,CUST14610
30598,21/01/2023,STORE08,STAFF1016,CUST12313
30599,06/09/2023,STORE06,STAFF1030,CUST15363
30600,17/05/2024,STORE06,STAFF1032,CUST16009
30601,25/03/2023,STORE07,STAFF1005,CUST13163
30602,21/01/2024,STORE01,STAFF1003,CUST17631
30603,17/07/2023,STORE02,STAFF1006,CUST12848
30604,23/02/2023,STORE01,STAFF1003,CUST12064
30605,12/05/2023,STORE10,STAFF1026,CUST17277
30606,27/05/2023,STORE09,STAFF1018,CUST14171
30607,03/10/2023,STORE10,STAFF1007,CUST13510
30608,08/04/2023,STORE08,STAFF1016,CUST18708
30609,01/12/2023,STORE09,STAFF1010,CUST18348
30610,16/07/2023,STORE06,STAFF1013,CUST18336
30611,12/11/2023,STORE02,STAFF1037,CUST13221
30612,25/02/2024,STORE09,STAFF1018,CUST16065
30613,10/06/2024,STORE01,STAFF1003,CUST11599
30614,03/02/2023,STORE05,STAFF1050,CUST12447
30615,12/03/2024,STORE05,STAFF1023,CUST10498
30616,02/09/2023,STORE05,STAFF1050,CUST15582
30617,11/04/2023,STORE01,STAFF1003,CUST10470
30618,25/01/2024,STORE05,STAFF1023,CUST12369
30619,19/09/2023,STORE04,STAFF1049,CUST15842
30620,16/01/2023,STORE10,STAFF1038,CUST10545
30621,21/06/2023,STORE06,STAFF1030,CUST12060
30622,07/02/2024,STORE06,STAFF1020,CUST10356
30623,01/04/2024,STORE01,STAFF1003,CUST17774
30624,06/05/2023,STORE08,STAFF1012,CUST10961
30625,22/05/2023,STORE10,STAFF1038,CUST17308
30626,17/12/2023,STORE07,STAFF1040,CUST13954
30627,08/09/2023,STORE05,STAFF1023,CUST16241
30628,09/11/2023,STORE03,STAFF1047,CUST10815
30629,22/12/2023,STORE10,STAFF1038,CUST14326
30630,28/01/2023,STORE06,STAFF1032,CUST14022
30631,01/03/2024,STORE04,STAFF1008,CUST14678
30632,27/08/2023,STORE10,STAFF1045,CUST19207
30633,22/03/2023,STORE08,STAFF1012,CUST12990
30634,09/06/2023,STORE02,STAFF1006,CUST16446
30635,23/08/2023,STORE03,STAFF1014,CUST10122
30636,17/07/2023,STORE06,STAFF1013,CUST12098
30637,15/04/2024,STORE08,STAFF1019,CUST18166
30638,06/04/2024,STORE08,STAFF1016,CUST10095
30639,09/07/2023,STORE02,STAFF1006,CUST17595
30640,19/01/2023,STORE07,STAFF1005,CUST12433
30641,05/02/2023,STORE05,STAFF1042,CUST12913
30642,06/01/2024,STORE03,STAFF1047,CUST15826
30643,18/05/2024,STORE01,STAFF1003,CUST19941
30644,07/03/2024,STORE06,STAFF1020,CUST10102
30645,26/06/2024,STORE01,STAFF1003,CUST14129
30646,24/01/2023,STORE09,STAFF1018,CUST14882
30647,14/08/2023,STORE01,STAFF1003,CUST10973
30648,30/05/2024,STORE05,STAFF1050,CUST10943
30649,13/04/2023,STORE02,STAFF1035,CUST14828
30650,18/08/2023,STORE10,STAFF1007,CUST15845
30651,25/01/2023,STORE05,STAFF1050,CUST17132
30652,03/06/2024,STORE09,STAFF1041,CUST14149
30653,09/03/2024,STORE06,STAFF1030,CUST12752
30654,07/08/2023,STORE04,STAFF1004,CUST15005
30655,30/06/2023,STORE09,STAFF1046,CUST14029
30656,24/05/2024,STORE09,STAFF1018,CUST15471
30657,19/04/2024,STORE08,STAFF1002,CUST17341
30658,24/10/2023,STORE03,STAFF1034,CUST12669
30659,25/03/2023,STORE08,STAFF1002,CUST12330
30660,10/06/2023,STORE03,STAFF1014,CUST10032
30661,13/10/2023,STORE10,STAFF1045,CUST11831
30662,17/02/2024,STORE10,STAFF1026,CUST10129
30663,29/01/2023,STORE03,STAFF1031,CUST12047
30664,01/01/2023,STORE04,STAFF1024,CUST10644
30665,31/05/2024,STORE05,STAFF1042,CUST13342
30666,23/09/2023,STORE03,STAFF1014,CUST19464
30667,07/05/2023,STORE01,STAFF1003,CUST13888
30668,17/06/2024,STORE09,STAFF1018,CUST13658
30669,30/10/2023,STORE07,STAFF1048,CUST12657
30670,08/01/2024,STORE08,STAFF1001,CUST19649
30671,29/09/2023,STORE02,STAFF1035,CUST17247
30672,23/02/2023,STORE09,STAFF1011,CUST13323
30673,01/07/2023,STORE08,STAFF1029,CUST13554
30674,30/05/2023,STORE06,STAFF1030,CUST14577
30675,25/04/2023,STORE09,STAFF1018,CUST15431
30676,22/10/2023,STORE05,STAFF1023,CUST14394
30677,11/03/2023,STORE07,STAFF1017,CUST12008
30678,28/07/2023,STORE02,STAFF1006,CUST15747
30679,17/02/2023,STORE02,STAFF1006,CUST16684
30680,08/08/2023,STORE07,STAFF1048,CUST15295
30681,11/03/2024,STORE04,STAFF1049,CUST16914
30682,01/04/2023,STORE10,STAFF1028,CUST10678
30683,31/10/2023,STORE06,STAFF1013,CUST13775
30684,26/04/2024,STORE09,STAFF1046,CUST11610
30685,14/02/2024,STORE10,STAFF1045,CUST19480
30686,14/11/2023,STORE07,STAFF1048,CUST10520
30687,06/02/2023,STORE07,STAFF1048,CUST18854
30688,12/12/2023,STORE02,STAFF1035,CUST11400
30689,28/02/2024,STORE06,STAFF1020,CUST11764
30690,16/06/2023,STORE09,STAFF1011,CUST14482
30691,13/02/2023,STORE04,STAFF1049,CUST17040
30692,11/04/2024,STORE07,STAFF1040,CUST16133
30693,03/04/2024,STORE07,STAFF1048,CUST16589
30694,12/04/2024,STORE04,STAFF1004,CUST17636
30695,09/01/2023,STORE01,STAFF1003,CUST11801
30696,22/06/2023,STORE08,STAFF1027,CUST19218
30697,22/03/2023,STORE07,STAFF1005,CUST16101
30698,06/06/2024,STORE07,STAFF1005,CUST10257
30699,28/12/2023,STORE08,STAFF1029,CUST11695
30700,25/06/2024,STORE07,STAFF1048,CUST13588
30701,04/01/2023,STORE03,STAFF1047,CUST15585
30702,29/03/2023,STORE06,STAFF1020,CUST13252
30703,04/03/2024,STORE03,STAFF1034,CUST19187
30704,18/04/2024,STORE06,STAFF1030,CUST12008
30705,08/03/2023,STORE09,STAFF1011,CUST12095
30706,02/04/2024,STORE10,STAFF1045,CUST12059
30707,12/03/2023,STORE07,STAFF1017,CUST13947
30708,18/03/2023,STORE02,STAFF1037,CUST18028
30709,24/05/2023,STORE01,STAFF1003,CUST15303
30710,06/11/2023,STORE02,STAFF1037,CUST15939
30711,25/01/2024,STORE02,STAFF1006,CUST13007
30712,25/12/2023,STORE08,STAFF1027,CUST10858
30713,04/07/2023,STORE08,STAFF1019,CUST14488
30714,30/06/2024,STORE03,STAFF1014,CUST12603
30715,11/05/2024,STORE04,STAFF1049,CUST11242
30716,04/12/2023,STORE04,STAFF1004,CUST19478
30717,16/07/2023,STORE08,STAFF1027,CUST15496
30718,24/05/2024,STORE08,STAFF1027,CUST18014
30719,30/08/2023,STORE09,STAFF1018,CUST14320
30720,08/01/2023,STORE09,STAFF1018,CUST15698
30721,03/02/2023,STORE01,STAFF1003,CUST17450
30722,24/02/2024,STORE10,STAFF1028,CUST19495
30723,26/05/2024,STORE06,STAFF1020,CUST19924
30724,24/04/2024,STORE04,STAFF1004,CUST16177
30725,02/05/2024,STORE08,STAFF1016,CUST10542
30726,19/02/2023,STORE08,STAFF1027,CUST11553
30727,25/11/2023,STORE04,STAFF1008,CUST18475
30728,02/08/2023,STORE03,STAFF1009,CUST13012
30729,06/02/2024,STORE10,STAFF1045,CUST17642
30730,31/01/2024,STORE06,STAFF1013,CUST12854
30731,27/12/2023,STORE04,STAFF1049,CUST15486
30732,02/02/2023,STORE01,STAFF1003,CUST13509
30733,15/01/2024,STORE10,STAFF1045,CUST16660
30734,19/06/2023,STORE09,STAFF1046,CUST12936
30735,13/06/2023,STORE06,STAFF1013,CUST18412
30736,21/10/2023,STORE03,STAFF1014,CUST15660
30737,18/03/2024,STORE05,STAFF1023,CUST11871
30738,23/05/2023,STORE09,STAFF1011,CUST17074
30739,27/05/2023,STORE09,STAFF1018,CUST17681
30740,08/08/2023,STORE10,STAFF1038,CUST19665
30741,01/04/2023,STORE04,STAFF1024,CUST19361
30742,14/09/2023,STORE07,STAFF1048,CUST14346
30743,28/04/2024,STORE07,STAFF1005,CUST12895
30744,12/12/2023,STORE03,STAFF1031,CUST10757
30745,26/10/2023,STORE09,STAFF1010,CUST15222
30746,24/08/2023,STORE05,STAFF1033,CUST18307
30747,23/05/2023,STORE05,STAFF1050,CUST16668
30748,20/05/2024,STORE02,STAFF1037,CUST14419
30749,19/07/2023,STORE03,STAFF1034,CUST18709
30750,11/02/2024,STORE10,STAFF1045,CUST11836
30751,20/07/2023,STORE08,STAFF1029,CUST10251
30752,24/08/2023,STORE01,STAFF1003,CUST10244
30753,14/04/2023,STORE01,STAFF1003,CUST10114
30754,02/03/2024,STORE05,STAFF1042,CUST18245
30755,22/04/2023,STORE03,STAFF1047,CUST10084
30756,15/12/2023,STORE09,STAFF1046,CUST19678
30757,03/05/2023,STORE03,STAFF1014,CUST12295
30758,14/07/2023,STORE07,STAFF1022,CUST10080
30759,19/02/2023,STORE05,STAFF1033,CUST17756
30760,19/05/2023,STORE01,STAFF1003,CUST13057
30761,27/11/2023,STORE02,STAFF1037,CUST14049
30762,17/08/2023,STORE09,STAFF1010,CUST15209
30763,14/07/2023,STORE10,STAFF1038,CUST17905
30764,14/02/2023,STORE04,STAFF1049,CUST12412
30765,28/06/2023,STORE06,STAFF1015,CUST17988
30766,21/03/2023,STORE10,STAFF1007,CUST10999
30767,02/08/2023,STORE05,STAFF1023,CUST14167
30768,27/03/2023,STORE05,STAFF1042,CUST11545
30769,22/02/2024,STORE10,STAFF1026,CUST16520
30770,10/06/2024,STORE05,STAFF1042,CUST17803
30771,05/12/2023,STORE02,STAFF1037,CUST19951
30772,18/08/2023,STORE10,STAFF1038,CUST12585
30773,03/07/2023,STORE10,STAFF1045,CUST15314
30774,17/03/2024,STORE08,STAFF1036,CUST10594
30775,29/10/2023,STORE01,STAFF1003,CUST17123
30776,20/03/2024,STORE04,STAFF1008,CUST11227
30777,25/11/2023,STORE07,STAFF1048,CUST18529
30778,18/06/2023,STORE05,STAFF1050,CUST11954
30779,19/11/2023,STORE03,STAFF1031,CUST11830
30780,08/03/2024,STORE01,STAFF1003,CUST18511
30781,14/10/2023,STORE03,STAFF1047,CUST17417
30782,23/02/2024,STORE04,STAFF1049,CUST14450
30783,17/02/2024,STORE04,STAFF1004,CUST12657
30784,15/12/2023,STORE01,STAFF1003,CUST13730
30785,10/03/2024,STORE09,STAFF1018,CUST16242
30786,05/03/2024,STORE02,STAFF1037,CUST10909
30787,13/05/2023,STORE03,STAFF1047,CUST17092
30788,16/10/2023,STORE07,STAFF1040,CUST10443
30789,14/04/2024,STORE02,STAFF1039,CUST12154
30790,16/04/2024,STORE07,STAFF1048,CUST14353
30791,14/05/2024,STORE07,STAFF1022,CUST10406
30792,12/09/2023,STORE07,STAFF1022,CUST13703
30793,08/02/2024,STORE03,STAFF1034,CUST15279
30794,08/08/2023,STORE03,STAFF1014,CUST19529
30795,15/05/2023,STORE10,STAFF1038,CUST10882
30796,02/06/2023,STORE02,STAFF1039,CUST18599
30797,08/09/2023,STORE04,STAFF1049,CUST18216
30798,25/03/2024,STORE05,STAFF1023,CUST19192
30799,15/01/2024,STORE02,STAFF1039,CUST11407
30800,01/06/2023,STORE08,STAFF1019,CUST19140
30801,06/06/2024,STORE07,STAFF1048,CUST18779
30802,03/10/2023,STORE02,STAFF1037,CUST15129
30803,18/04/2023,STORE06,STAFF1015,CUST11797
30804,07/03/2023,STORE06,STAFF1013,CUST14683
30805,16/03/2023,STORE03,STAFF1009,CUST19454
30806,23/10/2023,STORE04,STAFF1008,CUST17374
30807,10/05/2024,STORE09,STAFF1018,CUST16669
30808,08/12/2023,STORE04,STAFF1008,CUST11543
30809,04/01/2024,STORE09,STAFF1011,CUST11213
30810,15/06/2024,STORE08,STAFF1036,CUST18636
30811,14/03/2023,STORE05,STAFF1050,CUST10907
30812,05/05/2023,STORE05,STAFF1023,CUST10261
30813,09/04/2023,STORE10,STAFF1026,CUST19451
30814,14/10/2023,STORE03,STAFF1009,CUST16066
30815,04/03/2024,STORE01,STAFF1003,CUST11925
30816,03/01/2024,STORE01,STAFF1003,CUST18062
30817,27/03/2024,STORE07,STAFF1040,CUST14880
30818,10/01/2023,STORE04,STAFF1008,CUST18087
30819,16/01/2024,STORE07,STAFF1022,CUST13136
30820,18/02/2023,STORE03,STAFF1031,CUST10718
30821,17/08/2023,STORE06,STAFF1020,CUST16555
30822,01/01/2023,STORE10,STAFF1026,CUST18794
30823,22/07/2023,STORE05,STAFF1042,CUST19549
30824,16/02/2024,STORE06,STAFF1020,CUST13588
30825,07/08/2023,STORE09,STAFF1041,CUST14246
30826,08/09/2023,STORE05,STAFF1042,CUST15074
30827,19/07/2023,STORE02,STAFF1006,CUST16864
30828,17/10/2023,STORE10,STAFF1045,CUST16022
30829,13/06/2024,STORE04,STAFF1004,CUST19778
30830,18/06/2024,STORE02,STAFF1037,CUST18141
30831,20/06/2023,STORE04,STAFF1024,CUST17322
30832,16/04/2024,STORE08,STAFF1002,CUST13029
30833,19/01/2024,STORE07,STAFF1022,CUST16596
30834,17/04/2024,STORE01,STAFF1003,CUST13145
30835,31/10/2023,STORE07,STAFF1022,CUST16959
30836,12/05/2024,STORE03,STAFF1014,CUST16150
30837,24/09/2023,STORE04,STAFF1049,CUST12118
30838,18/02/2024,STORE08,STAFF1019,CUST17973
30839,13/09/2023,STORE10,STAFF1026,CUST16250
30840,09/09/2023,STORE07,STAFF1048,CUST17744
30841,07/02/2023,STORE02,STAFF1006,CUST16165
30842,15/09/2023,STORE05,STAFF1023,CUST17899
30843,13/12/2023,STORE06,STAFF1032,CUST14542
30844,10/05/2024,STORE03,STAFF1009,CUST14478
30845,08/03/2023,STORE10,STAFF1038,CUST13129
30846,05/10/2023,STORE05,STAFF1023,CUST18127
30847,29/03/2024,STORE08,STAFF1019,CUST13665
30848,30/01/2024,STORE07,STAFF1048,CUST17574
30849,20/04/2024,STORE08,STAFF1019,CUST10848
30850,27/01/2024,STORE02,STAFF1006,CUST14613
30851,04/04/2024,STORE09,STAFF1010,CUST11113
30852,27/03/2024,STORE05,STAFF1033,CUST14560
30853,13/02/2024,STORE03,STAFF1014,CUST15422
30854,30/06/2023,STORE01,STAFF1003,CUST13305
30855,24/03/2024,STORE04,STAFF1024,CUST15992
30856,18/06/2023,STORE09,STAFF1041,CUST17468
30857,07/09/2023,STORE10,STAFF1026,CUST15386
30858,20/03/2023,STORE10,STAFF1043,CUST14771
30859,10/10/2023,STORE10,STAFF1026,CUST13699
30860,31/03/2023,STORE05,STAFF1042,CUST19714
30861,30/07/2023,STORE03,STAFF1034,CUST18405
30862,09/10/2023,STORE04,STAFF1049,CUST19208
30863,28/09/2023,STORE04,STAFF1004,CUST17029
30864,27/03/2024,STORE09,STAFF1011,CUST11996
30865,26/07/2023,STORE09,STAFF1010,CUST19974
30866,06/02/2024,STORE07,STAFF1040,CUST15937
30867,01/03/2023,STORE10,STAFF1043,CUST11100
30868,02/12/2023,STORE10,STAFF1007,CUST19232
30869,15/02/2024,STORE01,STAFF1003,CUST10301
30870,08/01/2023,STORE09,STAFF1011,CUST13217
30871,03/03/2024,STORE09,STAFF1010,CUST18942
30872,29/03/2023,STORE01,STAFF1003,CUST10889
30873,07/12/2023,STORE07,STAFF1048,CUST16233
30874,06/10/2023,STORE06,STAFF1020,CUST16247
30875,20/04/2024,STORE09,STAFF1011,CUST12334
30876,22/01/2023,STORE07,STAFF1017,CUST18302
30877,30/05/2024,STORE01,STAFF1003,CUST16877
30878,08/06/2024,STORE05,STAFF1023,CUST13403
30879,16/04/2023,STORE06,STAFF1015,CUST12838
30880,20/04/2023,STORE08,STAFF1027,CUST15425
30881,06/06/2023,STORE03,STAFF1014,CUST19994
30882,29/12/2023,STORE02,STAFF1037,CUST16406
30883,24/04/2024,STORE06,STAFF1013,CUST10949
30884,28/07/2023,STORE05,STAFF1050,CUST12161
30885,14/05/2024,STORE03,STAFF1034,CUST17855
30886,01/02/2024,STORE04,STAFF1024,CUST18788
30887,19/06/2024,STORE07,STAFF1022,CUST13277
30888,16/04/2024,STORE05,STAFF1042,CUST16118
30889,15/08/2023,STORE02,STAFF1037,CUST14892
30890,13/03/2024,STORE10,STAFF1038,CUST18660
30891,02/06/2023,STORE04,STAFF1024,CUST10099
30892,24/12/2023,STORE06,STAFF1013,CUST16229
30893,06/05/2023,STORE05,STAFF1033,CUST17641
30894,07/08/2023,STORE04,STAFF1049,CUST17521
30895,20/04/2023,STORE05,STAFF1050,CUST18263
30896,17/02/2024,STORE01,STAFF1003,CUST12013
30897,06/04/2024,STORE07,STAFF1040,CUST12174
30898,28/05/2023,STORE07,STAFF1048,CUST18471
30899,20/07/2023,STORE05,STAFF1033,CUST11581
30900,26/01/2023,STORE02,STAFF1039,CUST19242
30901,21/01/2023,STORE04,STAFF1024,CUST16449
30902,01/10/2023,STORE01,STAFF1003,CUST18543
30903,10/02/2024,STORE09,STAFF1041,CUST10266
30904,18/03/2023,STORE07,STAFF1022,CUST19216
30905,25/02/2024,STORE10,STAFF1038,CUST18449
30906,14/09/2023,STORE07,STAFF1040,CUST10324
30907,03/04/2024,STORE08,STAFF1029,CUST10807
30908,15/05/2023,STORE01,STAFF1003,CUST12485
30909,19/04/2024,STORE03,STAFF1009,CUST17436
30910,16/06/2024,STORE01,STAFF1003,CUST14897
30911,08/03/2023,STORE09,STAFF1041,CUST18609
30912,08/03/2023,STORE06,STAFF1013,CUST11308
30913,16/04/2023,STORE04,STAFF1008,CUST12817
30914,19/05/2024,STORE04,STAFF1008,CUST13321
30915,08/06/2024,STORE09,STAFF1010,CUST18883
30916,10/09/2023,STORE06,STAFF1044,CUST16450
30917,09/02/2023,STORE05,STAFF1023,CUST19543
30918,13/03/2024,STORE02,STAFF1035,CUST18631
30919,21/06/2024,STORE09,STAFF1041,CUST10642
30920,06/08/2023,STORE07,STAFF1048,CUST11018
30921,21/02/2023,STORE02,STAFF1037,CUST15629
30922,18/03/2024,STORE10,STAFF1026,CUST15489
30923,27/03/2023,STORE01,STAFF1003,CUST16564
30924,27/03/2024,STORE04,STAFF1008,CUST19824
30925,18/04/2024,STORE01,STAFF1003,CUST10120
30926,09/03/2023,STORE07,STAFF1005,CUST14313
30927,05/02/2024,STORE02,STAFF1006,CUST19618
30928,11/06/2023,STORE07,STAFF1040,CUST17455
30929,19/10/2023,STORE10,STAFF1026,CUST13219
30930,12/04/2024,STORE03,STAFF1009,CUST15008
30931,29/11/2023,STORE09,STAFF1046,CUST15865
30932,24/02/2024,STORE06,STAFF1030,CUST12280
30933,11/02/2023,STORE05,STAFF1023,CUST16530
30934,02/03/2023,STORE08,STAFF1019,CUST14186
30935,29/09/2023,STORE07,STAFF1022,CUST10351
30936,16/03/2023,STORE02,STAFF1039,CUST17406
30937,04/06/2023,STORE05,STAFF1042,CUST14125
30938,27/04/2023,STORE10,STAFF1028,CUST10424
30939,01/04/2023,STORE09,STAFF1018,CUST16549
30940,10/11/2023,STORE04,STAFF1049,CUST17012
30941,08/08/2023,STORE07,STAFF1005,CUST19717
30942,18/01/2023,STORE09,STAFF1018,CUST13488
30943,11/07/2023,STORE02,STAFF1037,CUST19024
30944,13/11/2023,STORE05,STAFF1050,CUST19442
30945,23/06/2023,STORE05,STAFF1050,CUST16473
30946,23/03/2023,STORE09,STAFF1041,CUST13180
30947,05/02/2023,STORE09,STAFF1011,CUST13655
30948,06/07/2023,STORE08,STAFF1025,CUST17451
30949,06/12/2023,STORE05,STAFF1042,CUST16574
30950,29/08/2023,STORE02,STAFF1035,CUST16622
30951,29/01/2024,STORE05,STAFF1042,CUST18990
30952,22/01/2023,STORE09,STAFF1041,CUST19962
30953,30/09/2023,STORE04,STAFF1049,CUST14973
30954,18/09/2023,STORE03,STAFF1014,CUST18998
30955,25/11/2023,STORE04,STAFF1024,CUST13188
30956,29/11/2023,STORE02,STAFF1006,CUST12177
30957,30/01/2024,STORE06,STAFF1013,CUST19356
30958,11/12/2023,STORE01,STAFF1003,CUST19935
30959,18/05/2023,STORE04,STAFF1004,CUST16795
30960,03/04/2023,STORE10,STAFF1038,CUST13352
30961,23/06/2024,STORE07,STAFF1040,CUST11704
30962,19/01/2024,STORE01,STAFF1003,CUST13385
30963,26/05/2024,STORE06,STAFF1030,CUST16380
30964,11/01/2023,STORE04,STAFF1004,CUST10358
30965,03/05/2023,STORE02,STAFF1039,CUST16197
30966,27/06/2024,STORE09,STAFF1046,CUST13348
30967,31/01/2023,STORE07,STAFF1017,CUST15905
30968,13/08/2023,STORE07,STAFF1005,CUST19419
30969,10/06/2023,STORE08,STAFF1025,CUST14185
30970,17/12/2023,STORE10,STAFF1043,CUST14776
30971,05/04/2024,STORE04,STAFF1049,CUST14271
30972,22/03/2024,STORE05,STAFF1023,CUST10152
30973,22/05/2023,STORE02,STAFF1037,CUST14603
30974,05/07/2023,STORE08,STAFF1027,CUST12535
30975,05/11/2023,STORE10,STAFF1043,CUST11743
30976,02/06/2024,STORE07,STAFF1017,CUST13532
30977,19/09/2023,STORE05,STAFF1050,CUST14715
30978,07/06/2023,STORE04,STAFF1049,CUST19996
