SaleItemID,SaleID,ProductID,Quantity,LineTotal
823,93272,PROD2151,4,173.32
824,30203,PROD2745,1,92.35
825,104714,PROD2560,5,158.8
826,59442,PROD2994,3,289.59
827,111640,PROD2951,1,62.47
828,49983,PROD2776,4,137.24
829,45514,PROD2737,4,257.28
830,70269,PROD2703,4,50.92
831,77871,PROD2413,5,37.4
832,41940,PROD2726,5,374.2
833,34576,PROD2586,4,204.56
834,43389,PROD2871,4,315.32
835,101729,PROD2471,2,22.46
836,71536,PROD2481,3,114.3
837,107021,PROD2527,3,57.96
838,128376,PROD2361,1,63.73
839,118197,PROD2790,4,211.8
840,126286,PROD2488,5,178.9
841,38226,PROD2730,3,34.38
842,59596,PROD2954,4,206
843,69541,PROD2975,5,384.75
844,128409,PROD2128,4,189.64
845,63078,PROD2074,4,119.08
846,107772,PROD2312,4,70.64
847,38941,PROD2384,5,300.75
848,94451,PROD2031,2,92.04
849,76761,PROD2997,4,299.64
850,102396,PROD2222,4,224.32
851,70428,PROD2444,2,149.98
852,74201,PROD2611,5,24.8
853,39412,PROD2954,2,103
854,82970,PROD2139,1,18.88
855,47517,PROD2335,4,162.16
856,64736,PROD2476,5,490.6
857,80243,PROD2038,2,92.66
858,55949,PROD2484,2,114.74
859,97369,PROD2940,4,283.64
860,83618,PROD2096,3,195.09
861,36658,PROD2794,3,163.68
862,46852,PROD2248,5,444.9
863,94854,PROD2668,5,285.2
864,98913,PROD2742,1,82.58
865,88018,PROD2212,5,103
866,118599,PROD2686,1,58.16
867,125432,PROD2717,1,76.94
868,43855,PROD2682,3,88.83
869,115818,PROD2232,1,19.8
870,63815,PROD2294,5,457.2
871,64078,PROD2622,1,99.83
872,116996,PROD2845,2,113.68
873,92944,PROD2922,3,237.45
874,36762,PROD2304,1,67.04
875,38095,PROD2385,2,14.34
876,76679,PROD2407,5,243.05
877,122666,PROD2789,4,237.52
878,112622,PROD2589,1,75.32
879,88891,PROD2428,3,229.56
880,35619,PROD2126,3,224.37
881,72883,PROD2256,2,27.92
882,64341,PROD2772,3,227.82
883,55396,PROD2707,1,15
884,111030,PROD2387,1,79.62
885,37115,PROD2219,3,217.2
886,69415,PROD2246,5,175.45
887,55367,PROD2156,3,134.49
888,120720,PROD2737,5,321.6
889,86759,PROD2991,3,250.95
890,75980,PROD2523,4,332.2
891,61605,PROD2351,4,120.76
892,64950,PROD2928,1,32.71
893,89926,PROD2466,5,35.65
894,118830,PROD2582,5,490.2
895,45905,PROD2773,4,317.4
896,65017,PROD2741,2,65.72
897,77483,PROD2065,5,88.05
898,98117,PROD2364,1,93.04
899,39742,PROD2378,5,79.9
900,118067,PROD2741,2,65.72
901,55358,PROD2793,1,26.19
902,96017,PROD2239,5,431.25
903,64192,PROD2095,1,39.56
904,31976,PROD2170,1,2.3
905,102608,PROD2817,4,128.32
906,105714,PROD2048,1,97.49
907,30045,PROD2410,3,51.48
908,80398,PROD2716,2,88.34
909,31268,PROD2713,1,42.23
910,104807,PROD2652,5,464.5
911,111520,PROD2543,4,356.96
912,38299,PROD2251,4,275.88
913,77401,PROD2232,3,59.4
914,31203,PROD2665,2,7.46
915,66012,PROD2464,2,71.94
916,35519,PROD2765,1,31.49
917,99080,PROD2637,5,100.75
918,85663,PROD2594,2,114.76
919,72855,PROD2657,1,41.01
920,56863,PROD2167,4,294.6
921,50797,PROD2462,4,353.36
922,100192,PROD2266,3,6.21
923,100557,PROD2138,2,118.22
924,77318,PROD2544,2,22.18
925,59582,PROD2380,5,455.95
926,106310,PROD2114,1,62
927,54177,PROD2523,2,166.1
928,96668,PROD2214,5,445.4
929,77965,PROD2712,1,8.44
930,91788,PROD2410,2,34.32
931,72947,PROD2309,3,292.29
932,48797,PROD2241,5,364.5
933,69450,PROD2699,1,90.15
934,91789,PROD2141,2,128.58
935,66894,PROD2922,5,395.75
936,103750,PROD2561,2,128.88
937,83651,PROD2131,3,237.06
938,57376,PROD2340,4,56.8
939,118517,PROD2890,3,135.39
940,72519,PROD2165,1,26.66
941,113043,PROD2506,5,161.25
942,40264,PROD2168,3,200.1
943,101901,PROD2851,1,80.03
944,83462,PROD2353,5,168.1
945,48261,PROD2480,3,226.5
946,66135,PROD2626,4,178.56
947,97900,PROD2150,3,208.98
948,126708,PROD2957,4,362.72
949,54243,PROD2536,3,33.96
950,100439,PROD2399,2,178.72
951,107016,PROD2312,2,35.32
952,48461,PROD2740,3,20.37
953,94233,PROD2106,2,28.44
954,106934,PROD2425,5,391.1
955,110883,PROD2569,4,377.16
956,56769,PROD2448,4,183.12
957,122827,PROD2123,5,126.95
958,68192,PROD2504,2,18.78
959,116562,PROD2517,1,61.3
960,53553,PROD2779,2,173.44
961,43711,PROD2879,1,15.65
962,96745,PROD2036,3,75.3
963,106481,PROD2619,3,29.85
964,119727,PROD2647,5,91.6
965,42330,PROD2527,5,96.6
966,127772,PROD2985,2,66.98
967,40478,PROD2711,5,265.3
968,107302,PROD2669,3,36.3
969,98065,PROD2258,2,153.98
970,94089,PROD2372,2,113.9
971,70912,PROD2082,1,20.98
972,46323,PROD2808,3,44.04
973,87490,PROD2701,4,293.32
974,99790,PROD2277,5,344.95
975,55846,PROD2631,3,90.12
976,61840,PROD2884,3,151.8
977,121664,PROD2753,4,356.84
978,101128,PROD2893,1,20.09
979,82854,PROD2216,5,89.7
980,90647,PROD2896,4,176.76
981,125205,PROD2507,5,142.4
982,91763,PROD2847,3,137.94
983,99445,PROD2782,2,125.62
984,117824,PROD2411,3,165.99
985,35663,PROD2918,4,122.8
986,116959,PROD2560,5,158.8
987,102999,PROD2577,2,89.68
988,52151,PROD2998,5,382.3
989,78577,PROD2258,3,230.97
990,83836,PROD2761,4,89.12
991,75562,PROD2640,2,71.9
992,54832,PROD2579,5,446.75
993,39836,PROD2798,2,32.58
994,80343,PROD2169,4,132.36
995,67753,PROD2420,3,218.76
996,52084,PROD2774,4,204.36
997,117470,PROD2618,1,23.64
998,114837,PROD2993,1,21.73
999,82029,PROD2336,3,199.89
1000,36908,PROD2345,5,439.3
1001,100668,PROD2579,3,268.05
1002,76236,PROD2707,2,30
1003,79374,PROD2397,5,323.5
1004,69220,PROD2538,5,175.05
1005,99426,PROD2810,5,476.3
1006,79282,PROD2808,5,73.4
1007,40828,PROD2806,5,448.3
1008,98584,PROD2540,5,53.9
1009,38801,PROD2824,5,116.15
1010,129927,PROD2779,2,173.44
1011,81430,PROD2745,5,461.75
1012,76302,PROD2009,4,12.8
1013,54176,PROD2403,1,41.25
1014,129259,PROD2920,2,158.96
1015,89722,PROD2630,3,112.02
1016,108304,PROD2826,4,12.08
1017,53965,PROD2737,3,192.96
1018,61169,PROD2822,2,13.54
1019,118777,PROD2437,4,212.2
1020,71631,PROD2855,2,62.02
1021,79348,PROD2433,2,147.7
1022,55630,PROD2942,5,15.95
1023,53357,PROD2097,2,193.84
1024,124992,PROD2297,3,129.93
1025,49655,PROD2997,3,224.73
1026,94140,PROD2147,3,51.51
1027,115329,PROD2320,5,356.45
1028,114915,PROD2139,2,37.76
1029,121384,PROD2956,1,80.15
1030,64568,PROD2204,3,181.35
1031,83357,PROD2677,5,114.2
1032,113129,PROD2478,5,15.9
1033,72126,PROD2016,2,187.7
1034,74148,PROD2343,4,47.24
1035,90507,PROD2425,5,391.1
1036,82759,PROD2525,1,77.3
1037,92763,PROD2550,1,5.28
1038,33374,PROD2878,2,67.06
1039,128244,PROD2829,4,211.8
1040,41250,PROD2028,1,23.62
1041,100322,PROD2608,5,388.3
1042,129577,PROD2703,3,38.19
1043,36904,PROD2721,2,22.3
1044,85917,PROD2994,4,386.12
1045,59835,PROD2982,1,83.94
1046,98340,PROD2625,1,32.74
1047,32798,PROD2328,3,96.57
1048,107625,PROD2774,3,153.27
1049,95621,PROD2964,3,92.55
1050,120715,PROD2751,2,143
1051,77896,PROD2402,1,83.83
1052,120083,PROD2970,5,298.1
1053,93187,PROD2602,4,303.44
1054,109758,PROD2740,1,6.79
1055,82056,PROD2280,3,129.42
1056,95279,PROD2507,1,28.48
1057,72700,PROD2183,4,161.92
1058,123214,PROD2576,4,59
1059,78225,PROD2155,2,13.12
1060,118366,PROD2674,5,489.75
1061,64726,PROD2127,1,81.88
1062,36155,PROD2429,5,447.85
1063,106595,PROD2670,4,123.32
1064,120075,PROD2630,3,112.02
1065,59515,PROD2728,5,468.95
1066,128674,PROD2042,2,190.96
1067,60518,PROD2612,2,183.18
1068,69086,PROD2848,3,183.81
1069,79325,PROD2135,4,398.68
1070,117592,PROD2524,4,149.56
1071,30418,PROD2328,3,96.57
1072,79650,PROD2274,4,231.64
1073,82954,PROD2688,5,424.95
1074,78730,PROD2652,4,371.6
1075,89103,PROD2216,4,71.76
1076,59120,PROD2227,4,287.48
1077,52840,PROD2548,5,201.15
1078,51489,PROD2378,1,15.98
1079,98623,PROD2064,2,74.5
1080,98204,PROD2194,2,177.76
1081,99960,PROD2089,2,73.44
1082,52573,PROD2473,5,139.65
1083,89992,PROD2774,4,204.36
1084,77418,PROD2597,5,437.65
1085,100007,PROD2610,2,180.5
1086,118510,PROD2971,1,8.47
1087,61051,PROD2102,2,178.32
1088,54356,PROD2247,4,184.32
1089,79698,PROD2873,4,8.88
1090,45769,PROD2523,2,166.1
1091,39743,PROD2377,2,75.04
1092,69260,PROD2504,1,9.39
1093,76497,PROD2127,3,245.64
1094,112875,PROD2249,3,96.66
1095,102158,PROD2708,4,346.32
1096,70839,PROD2034,2,35.26
1097,90214,PROD2631,4,120.16
1098,55291,PROD2894,3,195.18
1099,36083,PROD2319,2,15.68
1100,56254,PROD2695,4,174.44
1101,70229,PROD2085,1,71.43
1102,114436,PROD2717,5,384.7
1103,117588,PROD2394,1,27.79
1104,103197,PROD2446,5,33.25
1105,34206,PROD2023,1,46.06
1106,59555,PROD2781,2,50.92
1107,112133,PROD2514,5,5.95
1108,87674,PROD2540,2,21.56
1109,36227,PROD2451,5,43.9
1110,54997,PROD2216,1,17.94
1111,105561,PROD2838,1,34.97
1112,57402,PROD2345,2,175.72
1113,121116,PROD2909,5,141.7
1114,75992,PROD2984,3,20.85
1115,69401,PROD2780,5,116.8
1116,127314,PROD2590,2,78.82
1117,128300,PROD2446,2,13.3
1118,32382,PROD2067,1,14.71
1119,43857,PROD2548,5,201.15
1120,103372,PROD2976,2,16
1121,80112,PROD2910,5,226.75
1122,123988,PROD2860,4,369.92
1123,74023,PROD2022,1,34.99
1124,90208,PROD2376,4,170.96
1125,78418,PROD2717,1,76.94
1126,95077,PROD2411,3,165.99
1127,127373,PROD2019,1,49.87
1128,53357,PROD2488,3,107.34
1129,39125,PROD2776,1,34.31
1130,82689,PROD2418,4,134.4
1131,129399,PROD2633,2,122.32
1132,87643,PROD2727,4,336.88
1133,91233,PROD2936,2,8.84
1134,36440,PROD2694,1,46.85
1135,104374,PROD2603,3,181.86
1136,87280,PROD2785,4,4.24
1137,40849,PROD2743,5,56.75
1138,96067,PROD2452,2,96.96
1139,86327,PROD2921,2,136.36
1140,52780,PROD2540,2,21.56
1141,114732,PROD2013,2,72.94
1142,67606,PROD2292,5,18.95
1143,116729,PROD2764,3,41.79
1144,98898,PROD2875,5,460.8
1145,62866,PROD2666,2,163.2
1146,73823,PROD2414,5,113.7
1147,37622,PROD2288,1,35.55
1148,106565,PROD2536,2,22.64
1149,88804,PROD2817,5,160.4
1150,86556,PROD2676,3,39.54
1151,61825,PROD2562,3,50.73
1152,119444,PROD2108,5,53.2
1153,43439,PROD2265,5,292.05
1154,86344,PROD2231,5,439.8
1155,71820,PROD2205,5,64.75
1156,118505,PROD2458,3,60.84
1157,62475,PROD2163,1,81.58
1158,123345,PROD2441,3,261.15
1159,71217,PROD2909,4,113.36
1160,75572,PROD2702,1,27.13
1161,35669,PROD2460,5,115.85
1162,103747,PROD2795,4,77.88
1163,32688,PROD2070,5,436.3
1164,74386,PROD2478,2,6.36
1165,70447,PROD2826,2,6.04
1166,101775,PROD2753,1,89.21
1167,55427,PROD2312,5,88.3
1168,40622,PROD2968,3,29.91
1169,110356,PROD2834,3,25.11
1170,96623,PROD2871,5,394.15
1171,77560,PROD2643,3,28.8
1172,102983,PROD2094,2,97.32
1173,77308,PROD2037,1,82.89
1174,78641,PROD2686,4,232.64
1175,35684,PROD2029,3,292.08
1176,69336,PROD2265,5,292.05
1177,36943,PROD2553,1,33.38
1178,104309,PROD2307,1,29.81
1179,71394,PROD2972,5,199.5
1180,47412,PROD2966,5,65.4
1181,30731,PROD2864,4,194.48
1182,103389,PROD2985,1,33.49
1183,111564,PROD2846,3,52.86
1184,84241,PROD2386,5,161.8
1185,95292,PROD2203,1,20.69
1186,107708,PROD2578,2,114.64
1187,60453,PROD2777,2,8.02
1188,83737,PROD2632,5,24.1
1189,128616,PROD2395,2,35.44
1190,78652,PROD2850,1,33.44
1191,102516,PROD2540,1,10.78
1192,48779,PROD2068,4,275.96
1193,52598,PROD2363,1,10.79
1194,83910,PROD2581,2,111.86
1195,75760,PROD2802,2,79.88
1196,55773,PROD2100,2,80.66
1197,129429,PROD2001,3,91.95
1198,79919,PROD2132,4,30.68
1199,56611,PROD2641,1,88.51
1200,124809,PROD2471,1,11.23
1201,70640,PROD2617,4,344.72
1202,118490,PROD2455,3,88.83
1203,44565,PROD2732,5,405.2
1204,33309,PROD2424,3,35.82
1205,115476,PROD2706,3,47.1
1206,41974,PROD2959,4,373.56
1207,102912,PROD2336,2,133.26
1208,118068,PROD2920,1,79.48
1209,84573,PROD2453,2,80
1210,122235,PROD2684,5,426.85
1211,78793,PROD2169,4,132.36
1212,64873,PROD2460,4,92.68
1213,112516,PROD2787,3,146.91
1214,120570,PROD2429,3,268.71
1215,58499,PROD2241,5,364.5
1216,115084,PROD2483,2,169.8
1217,34692,PROD2015,1,76.83
1218,80070,PROD2190,5,190.3
1219,88247,PROD2448,2,91.56
1220,108668,PROD2591,1,44.48
1221,102160,PROD2469,4,284.68
1222,57295,PROD2573,5,200.9
1223,56828,PROD2234,4,95.48
1224,118445,PROD2496,3,5.73
1225,66621,PROD2994,4,386.12
1226,53772,PROD2315,3,109.14
1227,123858,PROD2620,2,118.14
1228,66860,PROD2222,5,280.4
1229,50640,PROD2270,4,396.96
1230,105468,PROD2618,1,23.64
1231,34999,PROD2107,4,272.88
1232,106021,PROD2324,1,58.19
1233,76865,PROD2179,3,229.17
1234,112838,PROD2094,2,97.32
1235,81422,PROD2526,3,212.97
1236,56208,PROD2123,2,50.78
1237,90581,PROD2438,5,240.3
1238,90570,PROD2303,2,96.6
1239,94092,PROD2245,1,13.04
1240,69160,PROD2482,4,120.64
1241,80917,PROD2841,5,44.15
1242,122715,PROD2143,5,244.9
1243,62816,PROD2201,3,228.63
1244,65387,PROD2158,5,254.2
1245,108640,PROD2565,2,20.92
1246,85313,PROD2746,4,326.92
1247,92657,PROD2605,2,56.12
1248,111159,PROD2727,5,421.1
1249,95965,PROD2455,5,148.05
1250,52316,PROD2171,1,42.21
1251,42764,PROD2005,3,193.68
1252,106092,PROD2829,5,264.75
1253,75735,PROD2817,5,160.4
1254,83813,PROD2020,3,106.53
1255,77437,PROD2261,3,189.87
1256,40292,PROD2223,4,9.08
1257,38272,PROD2338,1,87.45
1258,84438,PROD2053,1,42.12
1259,104105,PROD2203,3,62.07
1260,120508,PROD2160,5,181.25
1261,78257,PROD2765,5,157.45
1262,86198,PROD2053,1,42.12
1263,72147,PROD2040,1,48.51
1264,71876,PROD2831,3,103.68
1265,102439,PROD2052,1,17.63
1266,52081,PROD2182,4,292.16
1267,86689,PROD2476,3,294.36
1268,55861,PROD2892,2,50.48
1269,115956,PROD2251,3,206.91
1270,82262,PROD2750,1,70.59
1271,56452,PROD2200,1,63.67
1272,43782,PROD2132,1,7.67
1273,86978,PROD2396,4,56.92
1274,108257,PROD2539,5,25.95
1275,100516,PROD2581,1,55.93
1276,35483,PROD2755,2,2.66
1277,56189,PROD2904,2,45.9
1278,101311,PROD2748,5,431.2
1279,40530,PROD2683,3,143.31
1280,93248,PROD2604,5,103.9
1281,45470,PROD2305,2,53.54
1282,31131,PROD2842,3,137.97
1283,83771,PROD2325,5,270.25
1284,50497,PROD2743,4,45.4
1285,121275,PROD2018,2,180.48
1286,126526,PROD2598,3,257.91
1287,55456,PROD2146,4,199.16
1288,93490,PROD2770,1,50.73
1289,129965,PROD2989,1,44.58
1290,33455,PROD2143,4,195.92
1291,68033,PROD2546,2,103.82
1292,36200,PROD2300,3,244.11
1293,95070,PROD2761,3,66.84
1294,83654,PROD2940,1,70.91
1295,75989,PROD2780,3,70.08
1296,128396,PROD2098,4,134.48
1297,80850,PROD2865,5,201.95
1298,107024,PROD2479,1,33.12
1299,42100,PROD2870,1,41.74
1300,120040,PROD2241,1,72.9
1301,92997,PROD2691,3,152.88
1302,72070,PROD2194,1,88.88
1303,90815,PROD2491,1,75.03
1304,72924,PROD2907,4,242.92
1305,129625,PROD2802,1,39.94
1306,37811,PROD2805,4,246.48
1307,35774,PROD2343,4,47.24
1308,62758,PROD2751,3,214.5
1309,106402,PROD2231,5,439.8
1310,68481,PROD2880,1,95.63
1311,127714,PROD2747,3,194.55
1312,114563,PROD2668,4,228.16
1313,115910,PROD2140,5,220.6
1314,111529,PROD2896,5,220.95
1315,102179,PROD2816,2,186.94
1316,85478,PROD2445,5,247.65
1317,31273,PROD2395,4,70.88
1318,104347,PROD2368,5,80.75
1319,65856,PROD2129,5,374.2
1320,81331,PROD2046,1,20.42
1321,42037,PROD2641,2,177.02
1322,42262,PROD2790,5,264.75
1323,64469,PROD2314,3,118.5
1324,33200,PROD2583,1,57.54
1325,118920,PROD2815,1,41.54
1326,124754,PROD2104,3,169.5
1327,72241,PROD2401,4,283.24
1328,75455,PROD2575,2,97.74
1329,51874,PROD2543,1,89.24
1330,64606,PROD2469,1,71.17
1331,127447,PROD2046,1,20.42
1332,85558,PROD2823,1,62.1
1333,69372,PROD2420,1,72.92
1334,56552,PROD2052,1,17.63
1335,59747,PROD2112,2,62.3
1336,32646,PROD2704,5,433.3
1337,68775,PROD2172,5,129.05
1338,43700,PROD2363,5,53.95
1339,103535,PROD2645,1,50.98
1340,42740,PROD2896,4,176.76
1341,92551,PROD2544,1,11.09
1342,42472,PROD2309,3,292.29
1343,120757,PROD2551,1,74.63
1344,96505,PROD2283,3,75.87
1345,36175,PROD2332,2,24.36
1346,121577,PROD2846,4,70.48
1347,105319,PROD2759,2,198.58
1348,121956,PROD2357,5,344.8
1349,42529,PROD2890,5,225.65
1350,106602,PROD2663,3,116.49
1351,84715,PROD2340,1,14.2
1352,73055,PROD2247,1,46.08
1353,95997,PROD2302,5,53.55
1354,121168,PROD2431,3,128.46
1355,64756,PROD2909,5,141.7
1356,77777,PROD2363,5,53.95
1357,106727,PROD2579,4,357.4
1358,93384,PROD2775,5,409.8
1359,76173,PROD2719,2,155.96
1360,46873,PROD2162,3,265.71
1361,61257,PROD2450,2,165.42
1362,91119,PROD2424,1,11.94
1363,69076,PROD2093,2,62.14
1364,73441,PROD2703,4,50.92
1365,129557,PROD2475,5,232
1366,125204,PROD2660,2,147.22
1367,34154,PROD2766,3,262.2
1368,67046,PROD2957,2,181.36
1369,73197,PROD2377,1,37.52
1370,89148,PROD2503,1,96.53
1371,89003,PROD2140,5,220.6
1372,69082,PROD2672,4,70.44
1373,106927,PROD2416,5,249.65
1374,47773,PROD2671,5,273.3
1375,38956,PROD2747,4,259.4
1376,47892,PROD2973,2,187.82
1377,120356,PROD2972,5,199.5
1378,48823,PROD2449,3,188.07
1379,102701,PROD2144,3,277.89
1380,101572,PROD2076,3,175.71
1381,71403,PROD2744,2,66.08
1382,57206,PROD2988,4,204.84
1383,85412,PROD2472,1,4.36
1384,127743,PROD2193,3,248.31
1385,58265,PROD2381,3,37.86
1386,43045,PROD2994,3,289.59
1387,39434,PROD2605,1,28.06
1388,120851,PROD2510,5,379.85
1389,58715,PROD2006,3,162.57
1390,91948,PROD2937,1,37.73
1391,56473,PROD2060,5,30.45
1392,82971,PROD2091,3,278.88
1393,119088,PROD2473,1,27.93
1394,85218,PROD2592,3,154.8
1395,105558,PROD2904,3,68.85
1396,88428,PROD2621,5,409.75
1397,128690,PROD2199,1,80.5
1398,99638,PROD2010,3,54.09
1399,79505,PROD2969,5,139.45
1400,43523,PROD2136,2,163.94
1401,129599,PROD2692,3,21.96
1402,118950,PROD2848,2,122.54
1403,86029,PROD2437,2,106.1
1404,35579,PROD2328,2,64.38
1405,91531,PROD2693,3,190.95
1406,67344,PROD2702,4,108.52
1407,69901,PROD2918,4,122.8
1408,106820,PROD2125,2,110.56
1409,89679,PROD2706,2,31.4
1410,106359,PROD2682,3,88.83
1411,61111,PROD2734,1,56.92
1412,97867,PROD2336,3,199.89
1413,32737,PROD2847,2,91.96
1414,60384,PROD2847,5,229.9
1415,122211,PROD2189,5,454.6
1416,94279,PROD2502,2,96.32
1417,52660,PROD2921,4,272.72
1418,32219,PROD2063,4,161
1419,114596,PROD2075,3,116.85
1420,88077,PROD2280,4,172.56
1421,35400,PROD2112,1,31.15
1422,47139,PROD2625,1,32.74
1423,61764,PROD2569,2,188.58
1424,77183,PROD2179,3,229.17
1425,110045,PROD2149,4,225.16
1426,111090,PROD2567,2,60.76
1427,119898,PROD2845,5,284.2
1428,127495,PROD2873,1,2.22
1429,108713,PROD2657,3,123.03
1430,107443,PROD2965,2,21.9
1431,60589,PROD2804,5,132.45
1432,32452,PROD2751,1,71.5
1433,37059,PROD2988,2,102.42
1434,52938,PROD2783,1,38.98
1435,93058,PROD2958,2,144.34
1436,84465,PROD2245,2,26.08
1437,104328,PROD2093,3,93.21
1438,80845,PROD2363,5,53.95
1439,95977,PROD2808,2,29.36
1440,59452,PROD2939,1,44.94
1441,50828,PROD2835,3,7.62
1442,84895,PROD2421,3,224.07
1443,76541,PROD2857,5,475.9
1444,53643,PROD2585,4,40.36
1445,122527,PROD2503,1,96.53
1446,119442,PROD2161,5,337.2
1447,121896,PROD2154,5,48.15
1448,70007,PROD2314,1,39.5
1449,103016,PROD2964,5,154.25
1450,82567,PROD2558,2,155.7
1451,41453,PROD2456,3,35.76
1452,89773,PROD2672,1,17.61
1453,70396,PROD2579,4,357.4
1454,69691,PROD2360,4,388.96
1455,86897,PROD2507,4,113.92
1456,112435,PROD2690,2,161.42
1457,121739,PROD2664,3,161.88
1458,77885,PROD2099,5,228
1459,77573,PROD2934,2,68.82
1460,103064,PROD2749,1,7.04
1461,102378,PROD2706,4,62.8
1462,127036,PROD2225,3,183.84
1463,73271,PROD2600,3,92.16
1464,31936,PROD2594,2,114.76
1465,105687,PROD2213,4,20.64
1466,59808,PROD2575,2,97.74
1467,78619,PROD2542,1,36.86
1468,35005,PROD2463,5,350.4
1469,31996,PROD2167,3,220.95
1470,54846,PROD2728,4,375.16
1471,48530,PROD2582,5,490.2
1472,122582,PROD2452,5,242.4
1473,115807,PROD2821,4,151.08
1474,128939,PROD2996,1,9.2
1475,68623,PROD2711,1,53.06
1476,76594,PROD2753,4,356.84
1477,51062,PROD2107,3,204.66
1478,117089,PROD2675,2,109.22
1479,61529,PROD2336,1,66.63
1480,74638,PROD2111,2,33.72
1481,43843,PROD2750,5,352.95
1482,82808,PROD2221,5,230.5
1483,113786,PROD2704,3,259.98
1484,118755,PROD2348,5,424.4
1485,123937,PROD2756,4,293.08
1486,109692,PROD2997,3,224.73
1487,62506,PROD2705,1,91.99
1488,94298,PROD2562,5,84.55
1489,119572,PROD2035,4,281.8
1490,101268,PROD2219,2,144.8
1491,69066,PROD2387,2,159.24
1492,59175,PROD2824,2,46.46
1493,109293,PROD2555,2,24.42
1494,41493,PROD2219,2,144.8
1495,66872,PROD2486,3,222.87
1496,52769,PROD2877,5,490.85
1497,65939,PROD2785,1,1.06
1498,69786,PROD2098,3,100.86
1499,99620,PROD2410,2,34.32
1500,72986,PROD2929,3,142.98
1501,63860,PROD2631,1,30.04
1502,87078,PROD2568,2,76.64
1503,54442,PROD2841,4,35.32
1504,113962,PROD2092,1,74
1505,117478,PROD2169,5,165.45
1506,42011,PROD2916,1,99.3
1507,66551,PROD2683,3,143.31
1508,89359,PROD2140,3,132.36
1509,41350,PROD2301,1,7.81
1510,96980,PROD2425,5,391.1
1511,97046,PROD2949,1,74.85
1512,127387,PROD2866,2,14.42
1513,50958,PROD2504,2,18.78
1514,59750,PROD2806,3,268.98
1515,63768,PROD2936,5,22.1
1516,115111,PROD2767,2,80.44
1517,86676,PROD2659,2,151.38
1518,100143,PROD2504,2,18.78
1519,42335,PROD2026,5,122.15
1520,42544,PROD2745,2,184.7
1521,56275,PROD2640,4,143.8
1522,78989,PROD2166,1,15
1523,85148,PROD2146,2,99.58
1524,122217,PROD2137,4,132.92
1525,70891,PROD2296,1,13.98
1526,82891,PROD2123,2,50.78
1527,74042,PROD2044,2,93
1528,65719,PROD2534,5,129.8
1529,41050,PROD2570,4,186.48
1530,106050,PROD2826,2,6.04
1531,52661,PROD2561,5,322.2
1532,110321,PROD2953,1,43.6
1533,37566,PROD2635,5,61.1
1534,88311,PROD2829,2,105.9
1535,95633,PROD2180,4,323.24
1536,59916,PROD2427,1,82.77
1537,95572,PROD2996,3,27.6
1538,107620,PROD2488,2,71.56
1539,53553,PROD2781,2,50.92
1540,45496,PROD2477,5,61.5
1541,110349,PROD2514,4,4.76
1542,52835,PROD2350,2,88.7
1543,78180,PROD2266,4,8.28
1544,44596,PROD2201,2,152.42
1545,117116,PROD2705,1,91.99
1546,87684,PROD2867,5,67.75
1547,126838,PROD2123,1,25.39
1548,107008,PROD2655,2,33.34
1549,79653,PROD2844,4,43.28
1550,92728,PROD2995,5,304.65
1551,126798,PROD2623,4,327.52
1552,40880,PROD2547,4,107.6
1553,33475,PROD2797,1,9.78
1554,34418,PROD2990,3,289.77
1555,85220,PROD2694,3,140.55
1556,86914,PROD2789,4,237.52
1557,43594,PROD2738,1,86.59
1558,104041,PROD2266,5,10.35
1559,58081,PROD2874,4,301.08
1560,56236,PROD2179,5,381.95
1561,113526,PROD2246,1,35.09
1562,117258,PROD2837,1,3.25
