InventoryID,ProductID,StoreID,Quantity,RestockDate
634,PROD2634,STORE01,4,2023-05-22
635,PROD2635,STORE01,64,2023-09-15
636,PROD2636,STORE01,79,2023-05-23
637,PROD2637,STORE01,81,2023-06-29
638,PROD2638,STORE01,29,2024-02-27
639,PROD2639,STORE01,23,2023-07-08
640,PROD2640,STORE01,51,2023-09-01
641,PROD2641,STORE01,100,2023-05-29
642,PROD2642,STORE01,0,2024-06-13
643,PROD2643,STORE01,24,2023-06-16
644,PROD2644,STORE01,76,2024-03-28
645,PROD2645,STORE01,49,2023-05-06
646,PROD2646,STORE01,51,2023-02-16
647,PROD2647,STORE01,12,2023-01-07
648,PROD2648,STORE01,96,2024-06-04
649,PROD2649,STORE01,26,2023-05-11
650,PROD2650,STORE01,60,2023-10-25
651,PROD2651,STORE01,62,2023-11-05
652,PROD2652,STORE01,86,2024-01-30
653,PROD2653,STORE01,65,2023-08-09
654,PROD2654,STORE01,84,2023-03-02
655,PROD2655,STORE01,89,2024-04-07
656,PROD2656,STORE01,39,2023-10-06
657,PROD2657,STORE01,14,2023-11-20
658,PROD2658,STORE01,55,2024-04-21
659,PROD2659,STORE01,21,2023-05-15
660,PROD2660,STORE01,46,2023-06-19
661,PROD2661,STORE01,79,2023-03-17
662,PROD2662,STORE01,11,2024-05-27
663,PROD2663,STORE01,71,2023-12-08
664,PROD2664,STORE01,39,2023-01-09
665,PROD2665,STORE01,21,2023-07-11
666,PROD2666,STORE01,46,2023-01-29
667,PROD2667,STORE01,65,2023-07-16
668,PROD2668,STORE01,60,2023-11-24
669,PROD2669,STORE01,13,2023-09-16
670,PROD2670,STORE01,77,2023-06-25
671,PROD2671,STORE01,83,2023-08-17
672,PROD2672,STORE01,13,2023-02-18
673,PROD2673,STORE01,61,2024-05-22
674,PROD2674,STORE01,3,2023-09-21
675,PROD2675,STORE01,16,2023-08-04
676,PROD2676,STORE01,97,2023-02-28
677,PROD2677,STORE01,31,2023-09-21
678,PROD2678,STORE01,15,2023-11-28
679,PROD2679,STORE01,64,2024-02-29
680,PROD2680,STORE01,1,2024-01-14
681,PROD2681,STORE01,86,2024-03-18
682,PROD2682,STORE01,69,2023-07-10
683,PROD2683,STORE01,95,2023-01-16
684,PROD2684,STORE01,26,2024-02-05
685,PROD2685,STORE01,86,2023-12-19
686,PROD2686,STORE01,15,2024-06-17
687,PROD2687,STORE01,53,2023-01-04
688,PROD2688,STORE01,10,2023-11-24
689,PROD2689,STORE01,16,2024-01-12
690,PROD2690,STORE01,97,2023-12-11
691,PROD2691,STORE01,22,2023-06-18
692,PROD2692,STORE01,16,2023-05-25
693,PROD2693,STORE01,99,2024-05-27
694,PROD2694,STORE01,10,2023-04-19
695,PROD2695,STORE01,33,2023-11-27
696,PROD2696,STORE01,59,2024-01-15
697,PROD2697,STORE01,16,2023-08-08
698,PROD2698,STORE01,21,2023-02-14
699,PROD2699,STORE01,85,2023-03-16
700,PROD2700,STORE01,21,2023-09-16
701,PROD2701,STORE01,68,2023-10-07
702,PROD2702,STORE01,11,2023-10-18
703,PROD2703,STORE01,85,2023-09-09
704,PROD2704,STORE01,40,2023-11-22
705,PROD2705,STORE01,42,2023-09-05
706,PROD2706,STORE01,64,2023-02-04
707,PROD2707,STORE01,92,2024-03-28
708,PROD2708,STORE01,19,2024-02-22
709,PROD2709,STORE01,24,2023-06-14
710,PROD2710,STORE01,6,2023-01-14
711,PROD2711,STORE01,73,2023-02-01
712,PROD2712,STORE01,97,2023-07-12
713,PROD2713,STORE01,36,2023-09-11
714,PROD2714,STORE01,63,2023-10-16
715,PROD2715,STORE01,85,2023-09-03
716,PROD2716,STORE01,67,2023-07-03
717,PROD2717,STORE01,99,2023-08-26
718,PROD2718,STORE01,34,2023-08-11
719,PROD2719,STORE01,84,2024-05-19
720,PROD2720,STORE01,27,2023-08-13
721,PROD2721,STORE01,79,2023-10-25
722,PROD2722,STORE01,31,2024-04-15
723,PROD2723,STORE01,20,2023-10-17
724,PROD2724,STORE01,0,2024-03-05
725,PROD2725,STORE01,79,2024-06-15
726,PROD2726,STORE01,79,2024-04-25
727,PROD2727,STORE01,0,2023-07-01
728,PROD2728,STORE01,75,2023-03-08
729,PROD2729,STORE01,24,2023-08-17
730,PROD2730,STORE01,32,2023-04-01
731,PROD2731,STORE01,12,2023-09-29
732,PROD2732,STORE01,99,2023-04-19
733,PROD2733,STORE01,76,2023-10-03
734,PROD2734,STORE01,42,2024-01-20
735,PROD2735,STORE01,88,2024-05-22
736,PROD2736,STORE01,20,2023-06-12
737,PROD2737,STORE01,82,2023-10-01
738,PROD2738,STORE01,86,2023-03-01
739,PROD2739,STORE01,43,2024-05-05
740,PROD2740,STORE01,73,2024-06-15
741,PROD2741,STORE01,93,2023-03-10
742,PROD2742,STORE01,58,2023-04-09
743,PROD2743,STORE01,100,2023-12-22
744,PROD2744,STORE01,93,2024-06-26
745,PROD2745,STORE01,61,2023-02-14
746,PROD2746,STORE01,60,2023-09-28
747,PROD2747,STORE01,44,2023-05-22
748,PROD2748,STORE01,75,2024-01-13
749,PROD2749,STORE01,96,2023-10-05
750,PROD2750,STORE01,0,2023-10-05
751,PROD2751,STORE01,44,2024-01-11
752,PROD2752,STORE01,91,2023-09-27
753,PROD2753,STORE01,32,2023-10-05
754,PROD2754,STORE01,24,2024-04-08
755,PROD2755,STORE01,80,2023-07-04
756,PROD2756,STORE01,3,2023-10-28
757,PROD2757,STORE01,34,2024-02-01
758,PROD2758,STORE01,82,2024-05-14
759,PROD2759,STORE01,95,2023-01-01
760,PROD2760,STORE01,37,2024-03-05
761,PROD2761,STORE01,99,2023-12-11
762,PROD2762,STORE01,49,2024-06-05
763,PROD2763,STORE01,4,2023-06-25
764,PROD2764,STORE01,71,2023-02-27
765,PROD2765,STORE01,54,2023-01-19
766,PROD2766,STORE01,98,2023-08-05
767,PROD2767,STORE01,77,2024-05-13
768,PROD2768,STORE01,74,2023-03-21
769,PROD2769,STORE01,17,2023-07-11
770,PROD2770,STORE01,12,2023-01-18
771,PROD2771,STORE01,72,2024-02-12
772,PROD2772,STORE01,27,2023-07-31
773,PROD2773,STORE01,63,2023-11-06
774,PROD2774,STORE01,13,2023-04-22
775,PROD2775,STORE01,31,2024-03-07
776,PROD2776,STORE01,15,2024-05-06
777,PROD2777,STORE01,23,2023-01-24
778,PROD2778,STORE01,61,2024-05-17
779,PROD2779,STORE01,72,2023-11-16
780,PROD2780,STORE01,36,2023-07-08
781,PROD2781,STORE01,57,2023-03-31
782,PROD2782,STORE01,89,2023-12-25
783,PROD2783,STORE01,37,2023-01-28
784,PROD2784,STORE01,72,2023-04-14
785,PROD2785,STORE01,27,2023-09-22
786,PROD2786,STORE01,92,2023-08-01
787,PROD2787,STORE01,64,2024-05-31
788,PROD2788,STORE01,55,2023-11-12
789,PROD2789,STORE01,20,2023-12-02
790,PROD2790,STORE01,56,2023-09-22
791,PROD2791,STORE01,51,2023-02-24
792,PROD2792,STORE01,9,2023-06-22
793,PROD2793,STORE01,51,2023-12-25
794,PROD2794,STORE01,82,2023-03-05
795,PROD2795,STORE01,14,2023-08-09
796,PROD2796,STORE01,13,2023-11-26
797,PROD2797,STORE01,91,2023-08-13
798,PROD2798,STORE01,9,2024-06-26
799,PROD2799,STORE01,25,2023-03-22
800,PROD2800,STORE01,32,2023-06-01
801,PROD2801,STORE01,47,2024-06-21
802,PROD2802,STORE01,65,2024-03-17
803,PROD2803,STORE01,66,2023-07-08
804,PROD2804,STORE01,81,2023-08-13
805,PROD2805,STORE01,57,2024-05-05
806,PROD2806,STORE01,25,2023-03-19
807,PROD2807,STORE01,11,2024-06-06
808,PROD2808,STORE01,85,2023-07-13
809,PROD2809,STORE01,59,2023-01-29
810,PROD2810,STORE01,52,2023-04-16
811,PROD2811,STORE01,88,2024-05-07
812,PROD2812,STORE01,44,2024-02-26
813,PROD2813,STORE01,62,2023-02-18
814,PROD2814,STORE01,72,2024-06-18
815,PROD2815,STORE01,24,2024-04-08
816,PROD2816,STORE01,54,2024-01-02
817,PROD2817,STORE01,51,2023-03-24
818,PROD2818,STORE01,0,2024-04-20
819,PROD2819,STORE01,25,2023-05-15
820,PROD2820,STORE01,96,2023-06-19
821,PROD2821,STORE01,58,2024-01-11
822,PROD2822,STORE01,5,2023-01-05
823,PROD2823,STORE01,79,2024-01-27
824,PROD2824,STORE01,35,2023-09-18
825,PROD2825,STORE01,73,2024-03-22
826,PROD2826,STORE01,21,2023-05-25
827,PROD2827,STORE01,90,2023-08-21
828,PROD2828,STORE01,89,2023-04-09
829,PROD2829,STORE01,91,2023-12-13
830,PROD2830,STORE01,67,2023-01-28
831,PROD2831,STORE01,44,2023-07-16
832,PROD2832,STORE01,42,2023-07-26
833,PROD2833,STORE01,78,2023-12-18
834,PROD2834,STORE01,6,2023-08-05
835,PROD2835,STORE01,74,2024-06-03
836,PROD2836,STORE01,50,2024-01-10
837,PROD2837,STORE01,56,2023-07-19
838,PROD2838,STORE01,73,2023-04-08
839,PROD2839,STORE01,35,2024-02-06
840,PROD2840,STORE01,80,2023-07-15
841,PROD2841,STORE01,83,2024-05-22
842,PROD2842,STORE01,28,2023-09-12
843,PROD2843,STORE01,66,2024-02-08
844,PROD2844,STORE01,37,2023-09-18
845,PROD2845,STORE01,79,2024-06-22
846,PROD2846,STORE01,47,2023-02-14
847,PROD2847,STORE01,60,2024-02-04
848,PROD2848,STORE01,0,2024-06-24
849,PROD2849,STORE01,29,2023-09-20
850,PROD2850,STORE01,90,2023-08-31
851,PROD2851,STORE01,50,2023-10-03
852,PROD2852,STORE01,100,2023-08-16
853,PROD2853,STORE01,47,2023-11-29
854,PROD2854,STORE01,92,2023-10-28
855,PROD2855,STORE01,76,2023-06-12
856,PROD2856,STORE01,64,2023-11-15
857,PROD2857,STORE01,89,2024-03-12
858,PROD2858,STORE01,99,2023-02-01
859,PROD2859,STORE01,18,2023-05-20
860,PROD2860,STORE01,27,2023-09-13
861,PROD2861,STORE01,65,2023-10-06
862,PROD2862,STORE01,47,2023-09-04
863,PROD2863,STORE01,30,2024-02-16
864,PROD2864,STORE01,8,2024-04-27
865,PROD2865,STORE01,26,2023-07-23
866,PROD2866,STORE01,2,2023-05-25
867,PROD2867,STORE01,2,2023-06-24
868,PROD2868,STORE01,64,2024-02-22
869,PROD2869,STORE01,86,2023-10-23
870,PROD2870,STORE01,5,2024-04-19
871,PROD2871,STORE01,100,2023-01-28
872,PROD2872,STORE01,33,2023-05-10
873,PROD2873,STORE01,89,2023-10-30
874,PROD2874,STORE01,79,2023-11-26
875,PROD2875,STORE01,21,2024-01-01
876,PROD2876,STORE01,23,2024-03-12
877,PROD2877,STORE01,90,2024-04-01
878,PROD2878,STORE01,98,2024-04-08
879,PROD2879,STORE01,37,2023-02-11
880,PROD2880,STORE01,90,2024-06-27
881,PROD2881,STORE01,21,2024-06-25
882,PROD2882,STORE01,79,2024-01-03
883,PROD2883,STORE01,10,2024-03-30
884,PROD2884,STORE01,1,2024-05-10
885,PROD2885,STORE01,32,2023-07-29
886,PROD2886,STORE01,28,2023-02-21
887,PROD2887,STORE01,35,2024-06-03
888,PROD2888,STORE01,49,2024-01-08
889,PROD2889,STORE01,41,2024-04-15
890,PROD2890,STORE01,34,2023-06-10
891,PROD2891,STORE01,21,2023-08-20
892,PROD2892,STORE01,25,2024-01-06
893,PROD2893,STORE01,29,2023-05-09
894,PROD2894,STORE01,53,2023-05-30
895,PROD2895,STORE01,75,2024-02-24
896,PROD2896,STORE01,33,2023-01-27
897,PROD2897,STORE01,27,2023-10-29
898,PROD2898,STORE01,86,2023-11-01
899,PROD2899,STORE01,23,2024-04-16
900,PROD2900,STORE01,63,2023-02-06
901,PROD2901,STORE01,26,2024-03-09
902,PROD2902,STORE01,99,2023-10-03
903,PROD2903,STORE01,28,2024-03-03
904,PROD2904,STORE01,69,2023-11-15
905,PROD2905,STORE01,51,2023-09-15
906,PROD2906,STORE01,53,2023-04-08
907,PROD2907,STORE01,5,2024-04-06
908,PROD2908,STORE01,82,2023-12-09
909,PROD2909,STORE01,42,2023-10-03
910,PROD2910,STORE01,65,2023-10-12
911,PROD2911,STORE01,24,2023-01-29
912,PROD2912,STORE01,40,2023-04-22
913,PROD2913,STORE01,22,2023-04-12
914,PROD2914,STORE01,2,2024-06-10
915,PROD2915,STORE01,36,2024-04-11
916,PROD2916,STORE01,88,2024-03-16
917,PROD2917,STORE01,15,2023-08-16
918,PROD2918,STORE01,57,2023-08-06
919,PROD2919,STORE01,28,2024-01-20
920,PROD2920,STORE01,99,2023-04-21
921,PROD2921,STORE01,1,2024-01-08
922,PROD2922,STORE01,100,2023-09-02
923,PROD2923,STORE01,38,2023-07-25
924,PROD2924,STORE01,89,2023-08-27
925,PROD2925,STORE01,98,2024-01-13
926,PROD2926,STORE01,38,2024-06-11
927,PROD2927,STORE01,15,2024-03-30
928,PROD2928,STORE01,43,2023-06-20
929,PROD2929,STORE01,31,2023-04-19
930,PROD2930,STORE01,82,2023-04-17
931,PROD2931,STORE01,12,2023-09-06
932,PROD2932,STORE01,44,2024-04-22
933,PROD2933,STORE01,57,2023-05-24
934,PROD2934,STORE01,13,2023-08-13
935,PROD2935,STORE01,83,2023-08-14
936,PROD2936,STORE01,44,2024-02-24
937,PROD2937,STORE01,99,2024-04-11
938,PROD2938,STORE01,99,2023-11-17
939,PROD2939,STORE01,37,2023-11-18
940,PROD2940,STORE01,19,2024-01-30
941,PROD2941,STORE01,19,2024-05-31
942,PROD2942,STORE01,83,2023-12-20
943,PROD2943,STORE01,6,2024-06-18
944,PROD2944,STORE01,80,2023-05-15
945,PROD2945,STORE01,9,2023-05-05
946,PROD2946,STORE01,68,2024-05-20
947,PROD2947,STORE01,24,2024-05-06
948,PROD2948,STORE01,13,2023-06-29
949,PROD2949,STORE01,24,2024-02-02
950,PROD2950,STORE01,91,2024-02-28
951,PROD2951,STORE01,49,2023-02-15
952,PROD2952,STORE01,51,2023-11-08
953,PROD2953,STORE01,59,2023-02-10
954,PROD2954,STORE01,18,2023-06-30
955,PROD2955,STORE01,26,2023-02-19
956,PROD2956,STORE01,45,2023-10-15
957,PROD2957,STORE01,99,2024-01-27
958,PROD2958,STORE01,76,2023-04-27
959,PROD2959,STORE01,93,2023-02-10
960,PROD2960,STORE01,20,2023-12-08
961,PROD2961,STORE01,96,2023-01-28
962,PROD2962,STORE01,50,2023-07-07
963,PROD2963,STORE01,19,2023-04-14
964,PROD2964,STORE01,28,2023-08-24
965,PROD2965,STORE01,70,2024-05-16
966,PROD2966,STORE01,5,2024-04-21
967,PROD2967,STORE01,39,2023-08-19
968,PROD2968,STORE01,63,2023-06-26
969,PROD2969,STORE01,93,2023-02-28
970,PROD2970,STORE01,51,2023-10-24
971,PROD2971,STORE01,23,2023-10-28
972,PROD2972,STORE01,63,2024-02-27
973,PROD2973,STORE01,72,2023-10-22
974,PROD2974,STORE01,1,2023-07-29
975,PROD2975,STORE01,14,2024-01-26
976,PROD2976,STORE01,76,2024-04-21
977,PROD2977,STORE01,40,2023-09-09
978,PROD2978,STORE01,63,2023-12-21
979,PROD2979,STORE01,17,2023-03-11
980,PROD2980,STORE01,84,2024-05-20
981,PROD2981,STORE01,34,2023-08-22
982,PROD2982,STORE01,69,2023-09-01
983,PROD2983,STORE01,72,2023-06-07
984,PROD2984,STORE01,73,2023-02-05
985,PROD2985,STORE01,29,2023-04-24
986,PROD2986,STORE01,15,2023-04-04
987,PROD2987,STORE01,58,2023-07-20
988,PROD2988,STORE01,50,2023-05-12
989,PROD2989,STORE01,47,2023-03-05
990,PROD2990,STORE01,99,2023-02-11
991,PROD2991,STORE01,79,2023-11-28
992,PROD2992,STORE01,86,2023-05-29
993,PROD2993,STORE01,42,2024-03-15
994,PROD2994,STORE01,82,2024-06-26
995,PROD2995,STORE01,3,2024-01-03
996,PROD2996,STORE01,23,2023-01-26
997,PROD2997,STORE01,84,2023-09-19
998,PROD2998,STORE01,45,2024-06-28
999,PROD2999,STORE01,19,2023-12-19
1000,PROD3000,STORE01,58,2023-07-26
1001,PROD2001,STORE02,98,2023-11-28
1002,PROD2002,STORE02,42,2024-02-29
1003,PROD2003,STORE02,57,2023-07-04
1004,PROD2004,STORE02,97,2023-12-03
1005,PROD2005,STORE02,69,2023-08-30
1006,PROD2006,STORE02,60,2024-02-25
1007,PROD2007,STORE02,19,2023-03-16
1008,PROD2008,STORE02,8,2023-12-09
1009,PROD2009,STORE02,45,2023-08-23
1010,PROD2010,STORE02,32,2024-02-10
1011,PROD2011,STORE02,41,2024-02-29
1012,PROD2012,STORE02,63,2023-01-26
1013,PROD2013,STORE02,14,2023-04-29
1014,PROD2014,STORE02,61,2023-10-04
1015,PROD2015,STORE02,56,2024-02-28
1016,PROD2016,STORE02,60,2023-02-18
1017,PROD2017,STORE02,68,2023-03-08
1018,PROD2018,STORE02,89,2023-07-14
1019,PROD2019,STORE02,45,2024-06-28
1020,PROD2020,STORE02,82,2024-04-10
1021,PROD2021,STORE02,43,2023-08-23
1022,PROD2022,STORE02,62,2024-04-27
1023,PROD2023,STORE02,81,2023-04-17
1024,PROD2024,STORE02,35,2023-09-25
1025,PROD2025,STORE02,73,2024-02-14
1026,PROD2026,STORE02,90,2023-04-03
1027,PROD2027,STORE02,22,2023-10-11
1028,PROD2028,STORE02,57,2023-01-13
1029,PROD2029,STORE02,29,2023-06-12
1030,PROD2030,STORE02,11,2023-07-19
1031,PROD2031,STORE02,39,2023-09-10
1032,PROD2032,STORE02,58,2023-08-17
1033,PROD2033,STORE02,8,2024-04-11
1034,PROD2034,STORE02,14,2023-02-22
1035,PROD2035,STORE02,47,2024-05-31
1036,PROD2036,STORE02,80,2023-03-04
1037,PROD2037,STORE02,35,2024-04-24
1038,PROD2038,STORE02,20,2023-12-03
1039,PROD2039,STORE02,98,2023-11-10
1040,PROD2040,STORE02,27,2024-02-06
1041,PROD2041,STORE02,87,2023-09-26
1042,PROD2042,STORE02,28,2023-06-13
1043,PROD2043,STORE02,70,2024-01-28
1044,PROD2044,STORE02,45,2023-07-09
1045,PROD2045,STORE02,64,2023-10-28
1046,PROD2046,STORE02,84,2023-07-04
1047,PROD2047,STORE02,65,2023-06-05
1048,PROD2048,STORE02,60,2023-05-13
1049,PROD2049,STORE02,17,2024-04-21
1050,PROD2050,STORE02,17,2024-03-28
1051,PROD2051,STORE02,38,2023-12-10
1052,PROD2052,STORE02,23,2024-06-11
1053,PROD2053,STORE02,41,2024-02-16
1054,PROD2054,STORE02,5,2023-07-12
1055,PROD2055,STORE02,39,2024-01-18
1056,PROD2056,STORE02,71,2023-09-06
1057,PROD2057,STORE02,62,2023-09-06
1058,PROD2058,STORE02,83,2024-04-04
1059,PROD2059,STORE02,15,2024-02-19
1060,PROD2060,STORE02,85,2023-08-15
1061,PROD2061,STORE02,81,2024-01-10
1062,PROD2062,STORE02,84,2023-09-26
1063,PROD2063,STORE02,40,2024-01-22
1064,PROD2064,STORE02,87,2023-04-07
1065,PROD2065,STORE02,68,2023-10-12
1066,PROD2066,STORE02,72,2023-01-17
1067,PROD2067,STORE02,60,2024-05-03
1068,PROD2068,STORE02,48,2023-01-09
1069,PROD2069,STORE02,30,2023-02-28
1070,PROD2070,STORE02,38,2024-02-11
1071,PROD2071,STORE02,72,2023-02-28
1072,PROD2072,STORE02,68,2023-02-05
1073,PROD2073,STORE02,31,2023-10-08
1074,PROD2074,STORE02,96,2023-03-30
1075,PROD2075,STORE02,77,2023-07-06
1076,PROD2076,STORE02,65,2023-10-25
1077,PROD2077,STORE02,60,2024-05-06
1078,PROD2078,STORE02,96,2023-12-04
1079,PROD2079,STORE02,99,2023-05-10
1080,PROD2080,STORE02,33,2024-02-22
1081,PROD2081,STORE02,92,2023-08-27
1082,PROD2082,STORE02,83,2023-07-10
1083,PROD2083,STORE02,2,2024-05-09
1084,PROD2084,STORE02,47,2023-02-26
1085,PROD2085,STORE02,88,2024-03-02
1086,PROD2086,STORE02,75,2024-05-15
1087,PROD2087,STORE02,3,2023-12-03
1088,PROD2088,STORE02,33,2024-03-29
1089,PROD2089,STORE02,4,2023-05-25
1090,PROD2090,STORE02,80,2023-12-11
1091,PROD2091,STORE02,70,2024-03-28
1092,PROD2092,STORE02,51,2024-04-27
1093,PROD2093,STORE02,76,2023-12-25
1094,PROD2094,STORE02,90,2023-01-03
1095,PROD2095,STORE02,32,2024-04-22
1096,PROD2096,STORE02,99,2023-07-24
1097,PROD2097,STORE02,77,2023-11-13
1098,PROD2098,STORE02,79,2023-08-07
1099,PROD2099,STORE02,13,2024-06-03
1100,PROD2100,STORE02,40,2024-06-05
1101,PROD2101,STORE02,89,2024-05-31
1102,PROD2102,STORE02,84,2023-06-01
1103,PROD2103,STORE02,29,2023-03-14
1104,PROD2104,STORE02,69,2023-12-19
1105,PROD2105,STORE02,89,2023-03-10
1106,PROD2106,STORE02,47,2024-02-08
1107,PROD2107,STORE02,33,2023-09-25
1108,PROD2108,STORE02,98,2024-01-20
1109,PROD2109,STORE02,87,2023-02-01
1110,PROD2110,STORE02,46,2023-06-10
1111,PROD2111,STORE02,12,2024-05-06
1112,PROD2112,STORE02,44,2024-04-21
1113,PROD2113,STORE02,36,2023-11-03
1114,PROD2114,STORE02,34,2023-07-13
1115,PROD2115,STORE02,0,2023-04-17
1116,PROD2116,STORE02,65,2023-01-30
1117,PROD2117,STORE02,77,2023-11-30
1118,PROD2118,STORE02,12,2024-06-03
1119,PROD2119,STORE02,27,2024-05-20
1120,PROD2120,STORE02,37,2023-08-11
1121,PROD2121,STORE02,94,2023-03-24
1122,PROD2122,STORE02,2,2023-07-23
1123,PROD2123,STORE02,50,2024-03-11
1124,PROD2124,STORE02,13,2023-06-14
1125,PROD2125,STORE02,40,2024-04-24
1126,PROD2126,STORE02,48,2023-09-15
1127,PROD2127,STORE02,62,2023-01-23
1128,PROD2128,STORE02,62,2023-11-18
1129,PROD2129,STORE02,1,2024-01-02
1130,PROD2130,STORE02,33,2023-12-25
1131,PROD2131,STORE02,62,2023-09-03
1132,PROD2132,STORE02,27,2023-12-05
1133,PROD2133,STORE02,59,2023-09-22
1134,PROD2134,STORE02,47,2024-02-27
1135,PROD2135,STORE02,95,2023-11-13
1136,PROD2136,STORE02,13,2023-10-19
1137,PROD2137,STORE02,35,2024-01-15
1138,PROD2138,STORE02,18,2023-06-08
1139,PROD2139,STORE02,56,2023-03-27
1140,PROD2140,STORE02,65,2024-01-17
1141,PROD2141,STORE02,85,2023-12-16
1142,PROD2142,STORE02,52,2023-03-21
1143,PROD2143,STORE02,55,2024-02-19
1144,PROD2144,STORE02,89,2024-01-03
1145,PROD2145,STORE02,36,2023-02-24
1146,PROD2146,STORE02,0,2023-08-26
1147,PROD2147,STORE02,72,2024-03-07
1148,PROD2148,STORE02,38,2023-11-24
1149,PROD2149,STORE02,44,2023-07-20
1150,PROD2150,STORE02,76,2024-04-19
1151,PROD2151,STORE02,41,2023-02-16
1152,PROD2152,STORE02,76,2024-01-18
1153,PROD2153,STORE02,75,2024-01-21
1154,PROD2154,STORE02,28,2023-05-23
1155,PROD2155,STORE02,81,2024-05-11
1156,PROD2156,STORE02,63,2023-06-05
1157,PROD2157,STORE02,15,2023-07-08
1158,PROD2158,STORE02,81,2024-01-11
1159,PROD2159,STORE02,92,2023-10-10
1160,PROD2160,STORE02,69,2023-11-13
1161,PROD2161,STORE02,54,2023-10-17
1162,PROD2162,STORE02,15,2023-12-26
1163,PROD2163,STORE02,38,2023-11-21
1164,PROD2164,STORE02,22,2024-05-13
1165,PROD2165,STORE02,23,2024-02-04
1166,PROD2166,STORE02,72,2023-07-22
1167,PROD2167,STORE02,15,2023-11-04
1168,PROD2168,STORE02,58,2023-04-27
1169,PROD2169,STORE02,85,2023-07-26
1170,PROD2170,STORE02,22,2024-06-15
1171,PROD2171,STORE02,96,2023-04-21
1172,PROD2172,STORE02,57,2023-04-03
1173,PROD2173,STORE02,52,2023-07-23
1174,PROD2174,STORE02,46,2023-11-13
1175,PROD2175,STORE02,74,2023-03-15
1176,PROD2176,STORE02,61,2024-03-02
1177,PROD2177,STORE02,61,2024-02-15
1178,PROD2178,STORE02,68,2023-01-17
1179,PROD2179,STORE02,28,2023-06-17
1180,PROD2180,STORE02,34,2023-01-24
1181,PROD2181,STORE02,32,2024-05-26
1182,PROD2182,STORE02,96,2024-02-02
1183,PROD2183,STORE02,86,2023-10-02
1184,PROD2184,STORE02,60,2023-12-13
1185,PROD2185,STORE02,80,2024-05-27
1186,PROD2186,STORE02,33,2024-01-03
1187,PROD2187,STORE02,85,2024-01-07
1188,PROD2188,STORE02,17,2023-10-30
1189,PROD2189,STORE02,13,2024-04-22
1190,PROD2190,STORE02,81,2023-04-01
1191,PROD2191,STORE02,6,2024-02-22
1192,PROD2192,STORE02,44,2024-02-01
1193,PROD2193,STORE02,16,2023-01-06
1194,PROD2194,STORE02,39,2024-02-16
1195,PROD2195,STORE02,57,2023-05-22
1196,PROD2196,STORE02,71,2024-01-12
1197,PROD2197,STORE02,85,2023-02-05
1198,PROD2198,STORE02,76,2023-03-09
1199,PROD2199,STORE02,23,2023-09-21
1200,PROD2200,STORE02,5,2024-05-26
1201,PROD2201,STORE02,50,2023-02-04
1202,PROD2202,STORE02,16,2024-03-04
1203,PROD2203,STORE02,86,2024-06-08
1204,PROD2204,STORE02,75,2023-03-22
1205,PROD2205,STORE02,81,2023-03-14
1206,PROD2206,STORE02,98,2024-05-25
1207,PROD2207,STORE02,61,2023-10-04
1208,PROD2208,STORE02,95,2023-08-28
1209,PROD2209,STORE02,44,2023-03-20
1210,PROD2210,STORE02,72,2023-10-25
1211,PROD2211,STORE02,42,2023-12-19
1212,PROD2212,STORE02,89,2024-01-27
1213,PROD2213,STORE02,46,2023-08-02
1214,PROD2214,STORE02,94,2024-06-15
1215,PROD2215,STORE02,33,2023-01-21
1216,PROD2216,STORE02,91,2023-03-21
1217,PROD2217,STORE02,55,2023-10-30
1218,PROD2218,STORE02,84,2024-02-06
1219,PROD2219,STORE02,37,2024-04-20
1220,PROD2220,STORE02,40,2024-03-21
1221,PROD2221,STORE02,44,2023-03-17
1222,PROD2222,STORE02,68,2023-12-06
1223,PROD2223,STORE02,31,2023-02-10
1224,PROD2224,STORE02,14,2023-12-08
1225,PROD2225,STORE02,76,2023-12-31
1226,PROD2226,STORE02,40,2023-09-03
1227,PROD2227,STORE02,61,2023-09-14
1228,PROD2228,STORE02,76,2023-01-04
1229,PROD2229,STORE02,17,2024-05-22
1230,PROD2230,STORE02,66,2023-10-02
1231,PROD2231,STORE02,7,2023-03-05
1232,PROD2232,STORE02,77,2024-03-18
1233,PROD2233,STORE02,100,2023-09-23
1234,PROD2234,STORE02,63,2024-06-25
1235,PROD2235,STORE02,87,2023-09-01
1236,PROD2236,STORE02,76,2024-04-14
1237,PROD2237,STORE02,5,2024-05-18
1238,PROD2238,STORE02,28,2024-01-07
1239,PROD2239,STORE02,46,2023-01-13
1240,PROD2240,STORE02,49,2023-06-14
1241,PROD2241,STORE02,85,2024-03-12
1242,PROD2242,STORE02,19,2023-09-26
1243,PROD2243,STORE02,64,2023-04-13
1244,PROD2244,STORE02,84,2023-04-18
1245,PROD2245,STORE02,32,2024-05-08
1246,PROD2246,STORE02,15,2023-02-15
1247,PROD2247,STORE02,68,2023-06-17
1248,PROD2248,STORE02,4,2023-04-29
1249,PROD2249,STORE02,2,2024-03-08
1250,PROD2250,STORE02,39,2024-05-18
1251,PROD2251,STORE02,94,2024-05-12
1252,PROD2252,STORE02,13,2024-04-10
1253,PROD2253,STORE02,57,2023-05-31
1254,PROD2254,STORE02,86,2023-01-03
1255,PROD2255,STORE02,97,2023-05-04
1256,PROD2256,STORE02,26,2023-09-09
